workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
resnet18_cifar100_bs64_20e_1gpu,2026-05-01_07-21-40_dc196945,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,1,single,239.16,242.17,0,796.0,0.0652,0.049978900108563026,0.042244792980836,0.083,0.0486708074534161,0.049,0.059,0.06,0.059917701863354024,798.0,0.1691646119107429,0.14139136689763,0.234,0.1642670807453416,0.177,0.177,0.194,0.18806677018633539,0.0630572274754366,0.0528997173551626,0.088,0.0613291925465838,0.066,0.07,0.072,0.07133229813664595,light
resnet18_cifar100_bs64_50e_1gpu,2026-05-01_07-25-48_cbc5774e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,1,single,600.67,603.72,0,796.0,0.0652,0.05066934225674045,0.0416473690269618,0.087,0.04903,0.048,0.047,0.064,0.057757499999999996,798.0,0.17001988509286034,0.1436245403714414,0.251,0.166455,0.175,0.182,0.195,0.19361375,0.06339510329949968,0.0534679131979988,0.095,0.0620625,0.066,0.069,0.0720499999999999,0.073015625,light
resnet34_cifar100_bs128_20e_1gpu,2026-05-01_07-35-57_67ce5665,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,1,single,188.74,192.12,0,1074.0,0.1419,0.0746590474709193,0.0583208052682926,0.11,0.0683153846153846,0.066,0.063,0.106,0.07682884615384615,1076.0,0.21352496006894717,0.169934455660404,0.293,0.1986153846153846,0.208,0.232,0.27755,0.23290384615384616,0.08437510382293689,0.0667965691379015,0.117,0.0781538461538461,0.082,0.082,0.11055,0.08978846153846153,light
resnet34_cifar100_bs128_50e_1gpu,2026-05-01_07-39-14_9b62aa8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,1,single,483.65,487.07,0,1074.0,0.1419,0.07369095417801952,0.0569411867426592,0.114,0.0678226299694189,0.064,0.064,0.106,0.07745565749235472,1076.0,0.21634185543750456,0.171670479853994,0.341,0.2029969418960244,0.208,0.208,0.2826999999999999,0.2399992354740061,0.08489604351100072,0.0672172015669387,0.119,0.0793669724770642,0.082,0.082,0.111,0.09059174311926604,light
resnet34_cifar100_bs32_20e_1gpu,2026-05-01_07-47-27_b77f0300,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,1,single,743.21,746.49,0,1002.0,0.0921,0.05947268332488503,0.0490943992873202,0.098,0.0567963340122199,0.051,0.05,0.081,0.06394908350305498,1004.0,0.18018596994572042,0.1545320671555905,0.273,0.1792118126272912,0.185,0.197,0.202,0.20855295315682282,0.07158264699503153,0.0610403639475396,0.109,0.0707902240325865,0.073,0.079,0.0815,0.08294755600814663,light
resnet34_cifar100_bs32_50e_1gpu,2026-05-01_07-59-59_0fe794d3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,1,single,1921.1,1924.56,0,1002.0,0.0921,0.0581983462154615,0.0476531312960774,0.098,0.0551402535657686,0.051,0.052,0.079,0.06403506339144215,1004.0,0.17919958817516443,0.1537246601491522,0.257,0.1780736925515055,0.184,0.184,0.201,0.20076842313787638,0.0707119837436117,0.0606252725338763,0.103,0.0702226624405705,0.072,0.072,0.08,0.07930566561014263,light
resnet34_cifar100_bs64_20e_1gpu,2026-05-01_08-32-08_973a2d99,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,1,single,370.15,373.51,0,1016.0,0.1082,0.06363332726061777,0.0498385299260053,0.096,0.0586947791164658,0.054,0.052,0.092,0.06517369477911644,1018.0,0.18554098058353793,0.1535534805670835,0.242,0.1776104417670682,0.184,0.183,0.227,0.19665261044176705,0.07464632358273977,0.0614005553751359,0.097,0.0711847389558232,0.073,0.073,0.093,0.0785461847389558,light
resnet34_cifar100_bs64_50e_1gpu,2026-05-01_08-38-27_f49c74be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,1,single,1002.53,1005.9,0,1016.0,0.1082,0.057682801829259375,0.0463408169266471,0.098,0.0543903903903904,0.053,0.052,0.077,0.0643475975975976,1018.0,0.17701990359144795,0.1517462810324585,0.293,0.1753333333333333,0.183,0.184,0.198,0.20883333333333332,0.07107963815738932,0.0603996337106384,0.096,0.0699189189189189,0.073,0.074,0.081,0.07822972972972972,light
resnet50_imagenet_bs128_1gpu,2026-05-01_08-55-19_6c435383,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,1,single,1866.64,1870.75,0,13236.0,10.416,0.4989799738993362,0.4203763472102479,0.58,0.5015435483870968,0.506,0.488,0.568,0.5188858870967742,13238.0,0.7065244046320655,0.5952226185282617,0.817,0.709875,0.715,0.683,0.806,0.73121875,0.3668235428652127,0.3094804617834316,0.426,0.3683137096774193,0.3705,0.353,0.419,0.37945342741935484,light
resnet50_imagenet_bs32_1gpu,2026-05-01_09-26-35_d06673fa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,1,single,2087.6,2091.71,0,3934.0,2.6099,0.41283593873426,0.3555056460545185,0.451,0.4218381088825215,0.43,0.428,0.444,0.4327095272206304,3944.0,0.6388341063943097,0.5505248209927115,0.699,0.6528116045845272,0.665,0.663,0.687,0.6699529011461318,0.30994985589215557,0.2679090224224904,0.339,0.3168904011461318,0.322,0.321,0.333,0.324722600286533,light
