workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_profile_stat_score_200s,gpu_memory_peak_mib_peak_200s,smact_profile_stat_score_200s,smocc_profile_stat_score_200s,smact_profile_stat_score_200s_normalized,smocc_profile_stat_score_200s_normalized,drama_profile_stat_score_200s_normalized,gpu_memory_peak_mib_peak_200s_normalized,lucid_style_pressure_score_200s,lucid_style_ss_200s,lucid_style_class_200s
resnet34_cifar100_bs64_20e_1gpu,2026-05-01_08-32-08_973a2d99,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,1,single,370.15,373.51,0,1016.0,0.1082,0.07157330827067668,1018.0,0.19453947368421054,0.07803007518796992,0.22810021907494832,0.16045838659967573,0.1369735384261191,0.034099283178133585,0.22810021907494832,0,Tiny
resnet34_cifar100_bs64_50e_1gpu,2026-05-01_08-38-27_f49c74be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,1,single,1002.53,1005.9,0,1016.0,0.1082,0.06417105263157892,1018.0,0.19514661654135337,0.0777424812030075,0.22881210245831182,0.1598669881329733,0.1228074593147905,0.034099283178133585,0.22881210245831182,0,Tiny
resnet50_imagenet_bs128_1gpu,2026-05-01_08-55-19_6c435383,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,1,single,1866.64,1870.75,0,13236.0,10.416,0.5225338345864662,13238.0,0.7612763157894736,0.3807857142857143,0.8926069918849702,0.7830347620107225,1.0,0.44342466671132846,1.0,2,Jumbo
resnet50_imagenet_bs32_1gpu,2026-05-01_09-26-35_d06673fa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,1,single,2087.6,2091.71,0,3934.0,2.6099,0.4379384328358209,3944.0,0.676901119402985,0.3286361940298508,0.7936759090781397,0.6757962663147314,0.8381054083940915,0.13210960005359415,0.8381054083940915,2,Jumbo
resnet50_imagenet_bs64_1gpu,2026-05-01_10-01-33_6458f79c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,1,single,1946.88,1951.05,0,7106.0,5.2119,0.48909774436090225,7118.0,0.7114116541353384,0.36024624060150373,0.8341399875695904,0.7407980885096949,0.9360116264011396,0.23842701145575132,0.9360116264011396,2,Jumbo
unet_voc_1gpu,2026-05-01_10-34-10_3eeb5b93,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,1,single,1878.16,1880.22,0,9910.0,3.3243,0.4090391791044776,5636.0,0.5318712686567164,0.35847574626865675,0.6236264065214978,0.7371573043191358,0.7827994132249668,0.1887854223889596,0.7827994132249668,2,Jumbo
vgg16_imagenet_bs128_1gpu,2026-05-01_18-44-19_d39016c2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,1,single,2668.29,2673.42,0,21864.0,9.6625,0.421484962406015,21668.0,0.8528684210526316,0.4350075187969925,1.0,0.8945346324061322,0.8066175518367699,0.7257988879212166,1.0,2,Jumbo
vgg16_imagenet_bs32_1gpu,2026-05-01_17-03-19_86ae23e6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,1,single,3032.79,3038.08,0,6684.0,3.0482,0.4412575187969925,6680.0,0.8231804511278196,0.4252312030075188,0.9651904453348497,0.8744309498877059,0.8444573147042318,0.2237556106384404,0.9651904453348497,2,Jumbo
vgg16_imagenet_bs64_1gpu,2026-05-01_17-57-24_8fde35fb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,1,single,2803.88,2809.21,0,11760.0,5.253,0.4293533834586466,11776.0,0.8376710526315789,0.42953383458646616,0.9821808756826806,0.8832787347915085,0.8216757557880195,0.39445300462249616,0.9821808756826806,2,Jumbo
xception_imagenet_bs128_1gpu,2026-05-01_11-05-43_1dc25a83,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,1,single,2853.57,2857.58,0,21236.0,16.2518,0.43448694029850743,21004.0,0.8195764925373135,0.48629477611940297,0.9609647541244071,1.0,0.8315001087773787,0.7035573122529645,1.0,2,Jumbo
xception_imagenet_bs32_1gpu,2026-05-01_11-53-26_abdd42a1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,1,single,2995.01,2999.0,0,5918.0,4.0688,0.36730970149253733,5922.0,0.7752630597014926,0.43103171641791044,0.9090066422492739,0.8863589279274441,0.702939555642797,0.19836537817377906,0.9090066422492739,2,Jumbo
xception_imagenet_bs64_1gpu,2026-05-01_12-43-31_31c73ab6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs64_1gpu.yaml,1,single,2941.99,2945.98,0,11106.0,8.1298,0.40857462686567164,10978.0,0.8025914179104479,0.46861940298507465,0.9410495195963163,0.9636529652336048,0.7819103756008795,0.367722918201916,0.9636529652336048,2,Jumbo
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_a,3503.4,3516.79,0,9192.0,4.3858,0.21152747252747253,8890.0,0.6149972527472527,0.23720741758241756,0.7210927706623346,0.48778524720194516,0.4048110543786616,0.2977825417029544,0.7210927706623346,1,Medium
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_b,3503.4,3516.79,0,9192.0,4.3858,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.014336437328331212,0.014336437328331212,0,Tiny
